pipeline_id,status,ref,source,created_at,updated_at,duration,queued_duration,web_url
89933957,failed,backport--to-7.75.x,push,2026-01-09T15:51:21.660Z,2026-01-09T17:23:09.743Z,5444.0,74.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89933957
89933843,success,vitkyrka/rust,push,2026-01-09T15:50:54.447Z,2026-01-09T17:18:38.961Z,5190.0,85.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89933843
89933458,failed,luc/ssi-refacto-inject-tracers,push,2026-01-09T15:49:16.157Z,2026-01-09T16:56:44.145Z,3984.0,82.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89933458
89933304,failed,jsgette/bazel_openssl_fips,push,2026-01-09T15:48:17.220Z,2026-01-09T18:03:18.462Z,7747.0,79.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89933304
89928917,success,main,push,2026-01-09T15:34:22.611Z,2026-01-09T16:55:04.129Z,4770.0,77.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89928917
89928869,canceled,compare/guillermo.julian/mig-e2e/1767972805,api,2026-01-09T15:34:13.099Z,2026-01-09T15:35:21.737Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89928869
89928500,success,guillermo.julian/mig-e2e,push,2026-01-09T15:31:45.586Z,2026-01-09T16:43:34.112Z,4247.0,72.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89928500
89928481,failed,vitkyrka/rust,push,2026-01-09T15:31:35.869Z,2026-01-09T16:20:15.400Z,2550.0,64.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89928481
89928411,failed,vitkyrka/sd-agent,push,2026-01-09T15:31:09.448Z,2026-01-09T17:21:00.357Z,5744.0,78.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89928411
89927852,success,main,push,2026-01-09T15:29:59.491Z,2026-01-09T16:54:25.161Z,4986.0,84.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89927852
89925282,failed,theomagellan/api-key-inference,push,2026-01-09T15:26:21.192Z,2026-01-09T16:25:04.811Z,3462.0,112.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89925282
89925238,success,7.75.0-rc.4,api,2026-01-09T15:26:08.612Z,2026-01-12T08:40:29.337Z,16425.0,103.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89925238
89924847,success,7.75.x,push,2026-01-09T15:23:45.249Z,2026-01-09T16:56:19.688Z,5486.0,87.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89924847
89924585,failed,7.75.0-rc.4/update-release-json-6cd0f572-7ee8-4352-a8e8-ba16b151ad47,push,2026-01-09T15:22:14.125Z,2026-01-09T17:05:26.138Z,6128.0,70.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89924585
89923947,failed,victor.sprengel/local-interface-resolution,push,2026-01-09T15:18:56.089Z,2026-01-09T16:32:40.876Z,3996.0,110.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89923947
89922083,success,7.75.x,push,2026-01-09T15:10:34.244Z,2026-01-09T16:36:39.103Z,5105.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89922083
89921715,success,guillermo.julian/cursor-e2e,push,2026-01-09T15:09:08.128Z,2026-01-09T16:07:10.518Z,3394.0,81.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89921715
89921033,success,mq-working-branch-main-b28e760,push,2026-01-09T15:06:09.195Z,2026-01-09T15:32:09.365Z,1556.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89921033
89920681,canceled,compare/guillermo.julian/mig-e2e/1767971041,api,2026-01-09T15:04:49.020Z,2026-01-09T15:07:08.848Z,72.0,82.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89920681
89920498,success,crayon/CONTINT-4685_host_tags_end2end_Test,push,2026-01-09T15:03:56.033Z,2026-01-09T16:19:57.797Z,4501.0,75.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89920498
89920114,failed,guillermo.julian/mig-e2e,push,2026-01-09T15:02:28.501Z,2026-01-09T16:11:48.120Z,4091.0,91.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89920114
89920026,canceled,guillermo.julian/cursor-e2e,push,2026-01-09T15:02:14.393Z,2026-01-09T15:56:54.573Z,3199.0,88.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89920026
89918932,success,mq-working-branch-main-7019151,push,2026-01-09T14:58:41.737Z,2026-01-09T15:27:43.794Z,1734.0,10.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89918932
89918173,success,kfairise/use-oauth-token,push,2026-01-09T14:57:15.002Z,2026-01-09T15:56:20.214Z,3453.0,77.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89918173
89917668,failed,florian.veaux/snmp-collect-iftype,push,2026-01-09T14:54:50.029Z,2026-01-09T16:09:44.847Z,4431.0,75.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89917668
89916951,success,aiuto/expf,push,2026-01-09T14:52:02.750Z,2026-01-09T15:50:40.358Z,3410.0,84.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89916951
89916656,success,aiuto/expf,push,2026-01-09T14:50:43.094Z,2026-01-09T16:20:33.492Z,5335.0,71.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89916656
89916316,failed,florian.veaux/snmp-collect-iftype,push,2026-01-09T14:49:17.859Z,2026-01-09T15:48:19.875Z,3467.0,92.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89916316
89916025,success,mq-working-branch-7.75.x-1dc7dc1,push,2026-01-09T14:48:10.551Z,2026-01-09T15:08:09.257Z,1194.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89916025
89915920,success,regis.desgroppes/fix-backport-workflow,push,2026-01-09T14:47:34.052Z,2026-01-09T15:58:41.578Z,4198.0,80.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89915920
89915703,canceled,arnaud.py/SINT-4518,api,2026-01-09T14:46:27.090Z,2026-01-09T16:05:25.087Z,4659.0,87.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89915703
89915209,failed,theomagellan/container-attributes,push,2026-01-09T14:43:34.872Z,2026-01-09T15:59:03.341Z,4467.0,79.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89915209
89912269,failed,guillermo.julian/seccomp-probe,push,2026-01-09T14:34:25.591Z,2026-01-09T16:41:36.468Z,7553.0,78.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89912269
89912208,success,main,push,2026-01-09T14:34:06.147Z,2026-01-09T15:58:11.746Z,4975.0,76.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89912208
89909590,success,theop-dd/add-new-fields-custom-events,push,2026-01-09T14:27:33.812Z,2026-01-09T15:43:55.513Z,4513.0,74.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89909590
89908323,success,dependabot/github_actions/anthropics/claude-code-action-1.0.28,push,2026-01-09T14:23:31.535Z,2026-01-09T15:21:32.484Z,3408.0,82.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89908323
89908296,success,dependabot/github_actions/anthropics/claude-code-action-1.0.23,push,2026-01-09T14:23:17.698Z,2026-01-09T15:29:21.864Z,3905.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89908296
89908287,success,dependabot/github_actions/anthropics/claude-code-action-1.0.27,push,2026-01-09T14:23:14.612Z,2026-01-09T15:32:28.440Z,4098.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89908287
89908273,success,dependabot/github_actions/actions/upload-artifact-6.0.0,push,2026-01-09T14:23:10.547Z,2026-01-09T15:25:59.918Z,3712.0,71.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89908273
89908270,success,dependabot/github_actions/actions/download-artifact-7.0.0,push,2026-01-09T14:23:09.698Z,2026-01-09T15:34:00.121Z,4191.0,75.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89908270
89908240,canceled,compare/guillaume.pagnoux/sd-agent-package/1767968532,api,2026-01-09T14:22:57.567Z,2026-01-09T14:25:14.803Z,81.0,71.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89908240
89907901,success,main,push,2026-01-09T14:21:19.923Z,2026-01-09T15:43:55.417Z,4891.0,68.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89907901
89907377,failed,florian.veaux/snmp-collect-iftype,push,2026-01-09T14:20:24.802Z,2026-01-09T15:20:29.590Z,3543.0,77.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89907377
89907355,failed,guillaume.pagnoux/sd-agent-package,api,2026-01-09T14:20:15.129Z,2026-01-09T16:11:26.059Z,6608.0,75.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89907355
89906835,success,mq-working-branch-main-cbd616c,push,2026-01-09T14:16:01.445Z,2026-01-09T14:31:32.417Z,925.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89906835
89906438,failed,wyn.bennett/DELA-237-selective,push,2026-01-09T14:12:52.059Z,2026-01-09T16:00:23.920Z,6389.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89906438
89904897,failed,jsgette/bazel_openssl_fips,push,2026-01-09T14:05:10.425Z,2026-01-09T16:07:55.678Z,7303.0,72.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89904897
89900418,failed,regis.desgroppes/extend-bazel-test-scope,push,2026-01-09T13:54:47.959Z,2026-01-09T15:16:09.896Z,4820.0,81.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89900418
89897243,success,celene/fix_target_check,push,2026-01-09T13:43:02.179Z,2026-01-09T15:00:56.021Z,4605.0,72.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89897243
89897211,success,main,push,2026-01-09T13:42:49.700Z,2026-01-09T15:02:31.171Z,4717.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89897211
89895895,success,mq-working-branch-main-6d1ab0f,push,2026-01-09T13:37:34.903Z,2026-01-09T14:18:44.967Z,2462.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89895895
89895368,success,agagniere/fix-prometheus-deadlock,push,2026-01-09T13:32:43.929Z,2026-01-09T14:45:26.623Z,4302.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89895368
89895125,failed,maxime.chambre/AGENTRUN-943-shlib-checks-permissions,push,2026-01-09T13:30:31.618Z,2026-01-09T14:41:24.694Z,4193.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89895125
89894329,success,main,push,2026-01-09T13:23:13.205Z,2026-01-09T14:43:07.734Z,4724.0,75.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89894329
89893334,success,main,push,2026-01-09T13:16:37.995Z,2026-01-09T14:46:54.678Z,5357.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89893334
89893333,success,main,push,2026-01-09T13:16:37.392Z,2026-01-09T14:42:39.344Z,5096.0,72.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89893333
89893103,success,regis.desgroppes/fix-circuit-breaker-config-typo,push,2026-01-09T13:14:24.026Z,2026-01-09T14:46:30.285Z,5470.0,62.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89893103
89893008,failed,chouquette/bazel/python3_rfcc,push,2026-01-09T13:13:31.607Z,2026-01-09T15:09:00.511Z,6873.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89893008
89892772,success,backport--to-7.75.x,push,2026-01-09T13:10:55.753Z,2026-01-09T14:43:03.058Z,5468.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89892772
89892771,success,backport--to-7.75.x,push,2026-01-09T13:10:55.584Z,2026-01-09T14:38:25.364Z,5188.0,64.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89892771
89892695,failed,crayon/CONTINT-4685_host_tags_end2end_Test,push,2026-01-09T13:10:08.074Z,2026-01-09T14:24:44.111Z,4423.0,58.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89892695
89892675,success,mq-working-branch-main-33f6c91,push,2026-01-09T13:09:55.573Z,2026-01-09T13:40:38.353Z,1838.0,4.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89892675
89892649,success,main,push,2026-01-09T13:09:38.754Z,2026-01-09T14:33:35.968Z,4972.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89892649
89892132,success,mq-working-branch-main-6f78d2c,push,2026-01-09T13:05:41.695Z,2026-01-09T13:20:49.119Z,902.0,4.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89892132
89891195,success,crayon/CONTINT-5059_update_kind_kube_versions,push,2026-01-09T13:02:17.967Z,2026-01-09T16:03:40.559Z,10714.0,72.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89891195
89890044,failed,jsgette/bazel_openssl_fips,push,2026-01-09T12:59:38.270Z,2026-01-09T14:58:21.840Z,7071.0,62.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89890044
89889987,success,safchain/cgroup-call-flow,push,2026-01-09T12:58:47.499Z,2026-01-09T14:16:09.425Z,4583.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89889987
89889977,success,mq-working-branch-main-52994d3,push,2026-01-09T12:58:36.847Z,2026-01-09T13:12:17.267Z,815.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89889977
89889131,success,guillermo.julian/sysprobe-agents,push,2026-01-09T12:54:46.534Z,2026-01-09T14:12:35.833Z,4612.0,59.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89889131
89889080,success,mq-working-branch-main-5c32e9c,push,2026-01-09T12:54:00.852Z,2026-01-09T13:15:17.132Z,1268.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89889080
89889006,success,mq-working-branch-main-22e4a0d,push,2026-01-09T12:53:04.316Z,2026-01-09T13:07:27.004Z,855.0,6.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89889006
89887450,success,backport-reenable-rar-to-7.74.x,push,2026-01-09T12:41:33.145Z,2026-01-09T13:53:23.407Z,4254.0,61.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89887450
89887212,success,backport-reenable-rar-to-7.74.x,push,2026-01-09T12:39:02.999Z,2026-01-09T13:54:34.428Z,4478.0,58.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89887212
89883226,success,theomagellan/api-key-inference,push,2026-01-09T12:03:59.961Z,2026-01-09T13:03:09.294Z,3492.0,66.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89883226
89882864,success,kfairise/use-oauth-token,api,2026-01-09T12:01:42.945Z,2026-01-09T13:23:24.119Z,4848.0,56.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89882864
89882549,success,guillermo.julian/test-mig-container-devices,push,2026-01-09T12:00:23.070Z,2026-01-09T13:17:31.398Z,4576.0,56.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89882549
89882213,canceled,guillermo.julian/test-mig-container-devices,push,2026-01-09T12:00:05.271Z,2026-01-09T12:06:33.134Z,295.0,58.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89882213
89881696,canceled,compare/nschweitzer/no_exception/1767959656,api,2026-01-09T11:54:59.356Z,2026-01-09T11:57:01.229Z,67.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89881696
89881028,success,nschweitzer/no_exception,push,2026-01-09T11:52:56.692Z,2026-01-09T13:43:45.752Z,5941.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89881028
89879684,success,main,push,2026-01-09T11:41:32.269Z,2026-01-09T13:06:08.069Z,5020.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89879684
89879673,success,main,push,2026-01-09T11:41:23.221Z,2026-01-09T14:02:41.277Z,7736.0,61.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89879673
89878802,failed,guillermo.julian/sysprobe-agents,push,2026-01-09T11:36:12.235Z,2026-01-09T12:52:43.323Z,4535.0,57.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89878802
89878528,failed,jsgette/sqg_new_bump_task,push,2026-01-09T11:33:09.961Z,2026-01-09T12:34:22.989Z,3614.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89878528
89878019,success,azh/otagent-689,push,2026-01-09T11:26:15.745Z,2026-01-09T13:04:54.195Z,5864.0,59.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89878019
89877886,failed,theomagellan/api-key-inference,push,2026-01-09T11:24:20.556Z,2026-01-09T12:22:53.876Z,3462.0,61.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89877886
89877289,success,eks-ami-2-1,push,2026-01-09T11:17:36.818Z,2026-01-09T12:55:42.748Z,5831.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89877289
89876939,success,mq-working-branch-main-e1a5be1,push,2026-01-09T11:12:57.179Z,2026-01-09T11:39:01.904Z,1559.0,6.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89876939
89876772,success,luc/ssi-refacto-inject-tracers,push,2026-01-09T11:10:38.844Z,2026-01-09T14:52:54.338Z,6941.0,59.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89876772
89876278,success,mq-working-branch-main-eccfb8d,push,2026-01-09T11:05:16.460Z,2026-01-09T11:39:23.930Z,2039.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89876278
89875370,failed,theop-dd/add-new-fields-custom-events,push,2026-01-09T10:58:50.900Z,2026-01-09T11:55:30.954Z,3343.0,59.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89875370
89875105,success,nschweitzer/workflow_split,push,2026-01-09T10:56:19.300Z,2026-01-09T11:51:33.825Z,3254.0,70.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89875105
89874286,success,flo/rm_ndm,push,2026-01-09T10:53:04.729Z,2026-01-09T12:19:26.702Z,5126.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89874286
89874029,success,regis.desgroppes/also-print-bazel-test-failures-in-dev,push,2026-01-09T10:51:40.896Z,2026-01-09T11:56:16.361Z,3818.0,64.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89874029
89873915,failed,erwann.masson/hamr-rc-metrics-allowlist,push,2026-01-09T10:51:31.928Z,2026-01-09T12:15:12.480Z,4509.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89873915
89873474,success,gabriel.plassard/disable-bundles-except-script-by-default,push,2026-01-09T10:49:59.069Z,2026-01-09T12:12:59.464Z,4928.0,61.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89873474
89873335,failed,guillermo.julian/sysprobe-agents,push,2026-01-09T10:48:29.637Z,2026-01-09T11:56:21.789Z,4015.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89873335
89873326,success,arnaud.py/SINT-4518,push,2026-01-09T10:48:25.610Z,2026-01-09T12:03:02.824Z,4418.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89873326
89873072,success,guillermo.julian/fix-kernel-pool,push,2026-01-09T10:46:07.329Z,2026-01-09T12:12:32.613Z,5130.0,57.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89873072
89872400,failed,jsgette/bazel_openssl_fips,push,2026-01-09T10:39:44.598Z,2026-01-09T12:41:28.466Z,7238.0,76.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89872400
89870905,failed,louis-cqrl/add-e2e-eudm,push,2026-01-09T10:31:08.933Z,2026-01-09T11:44:24.556Z,4338.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89870905
89870610,failed,chouquette/bazel/python3_rfcc,push,2026-01-09T10:28:52.394Z,2026-01-09T12:00:36.825Z,5445.0,68.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89870610
89870473,failed,flo/rm_ndm,push,2026-01-09T10:28:09.541Z,2026-01-09T11:21:59.480Z,3176.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89870473
89868552,failed,chouquette/bazel/python3_rfcc,push,2026-01-09T10:17:02.679Z,2026-01-09T10:30:58.273Z,776.0,71.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89868552
89868544,success,kfairise/use-oauth-token,api,2026-01-09T10:16:51.998Z,2026-01-09T11:39:55.187Z,4913.0,74.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89868544
89868252,failed,main,push,2026-01-09T10:13:40.048Z,2026-01-09T12:01:10.755Z,6389.0,66.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89868252
89868250,success,main,push,2026-01-09T10:13:36.880Z,2026-01-09T11:43:02.186Z,5306.0,66.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89868250
89868227,success,main,push,2026-01-09T10:13:18.749Z,2026-01-09T11:42:55.244Z,5314.0,72.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89868227
89868187,success,nschweitzer/no_exception,push,2026-01-09T10:12:45.117Z,2026-01-09T11:12:35.542Z,3530.0,70.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89868187
89868041,success,kfairise/use-oauth-token,api,2026-01-09T10:10:50.946Z,2026-01-09T11:34:08.786Z,4942.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89868041
89867028,success,nschweitzer/cla,push,2026-01-09T10:06:56.073Z,2026-01-09T11:10:52.958Z,3784.0,62.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89867028
89866520,success,baptiste.foy/incident-47784/sysprobe-path,push,2026-01-09T10:03:17.902Z,2026-01-09T11:24:16.839Z,4804.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89866520
89865211,canceled,baptiste.foy/incident-47784/sysprobe-path,push,2026-01-09T09:52:04.119Z,2026-01-09T10:35:43.888Z,2565.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89865211
89864755,success,chouquette/bazel/rfcc_patches,push,2026-01-09T09:47:34.361Z,2026-01-09T11:09:22.557Z,4856.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89864755
89864398,failed,chouquette/bazel/python3_rfcc,push,2026-01-09T09:44:34.237Z,2026-01-09T10:24:44.859Z,2309.0,68.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89864398
89863690,success,main,push,2026-01-09T09:37:15.995Z,2026-01-09T11:19:28.439Z,6062.0,72.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89863690
89863378,success,mq-working-branch-main-73ab3e5,push,2026-01-09T09:35:52.416Z,2026-01-09T09:49:11.358Z,793.0,11.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89863378
89862916,success,mq-working-branch-main-8b3605a,push,2026-01-09T09:34:13.978Z,2026-01-09T09:51:55.918Z,1058.0,6.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89862916
89862877,canceled,baptiste.foy/incident-47784/sysprobe-path,push,2026-01-09T09:33:32.879Z,2026-01-09T10:11:18.126Z,2212.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89862877
89862814,success,mq-working-branch-main-d6bf061,push,2026-01-09T09:32:34.156Z,2026-01-09T10:11:14.832Z,1465.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89862814
89862200,success,main,push,2026-01-09T09:28:04.817Z,2026-01-09T10:48:36.354Z,4775.0,61.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89862200
89862073,success,7.75.x,pipeline,2026-01-09T09:26:40.717Z,2026-01-09T11:59:19.306Z,8084.0,83.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89862073
89862032,failed,erwann.masson/hamr-rc-metrics-allowlist,push,2026-01-09T09:26:18.481Z,2026-01-09T10:27:58.366Z,3646.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89862032
89861380,success,eks-ami-2-1,push,2026-01-09T09:24:49.508Z,2026-01-09T10:49:10.659Z,5000.0,92.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89861380
89861379,failed,arnaud.py/SINT-4518,push,2026-01-09T09:24:49.353Z,2026-01-09T11:42:18.218Z,6214.0,82.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89861379
89861288,failed,nschweitzer/no_exception,push,2026-01-09T09:23:41.962Z,2026-01-09T10:34:48.869Z,3756.0,61.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89861288
89861154,success,mq-working-branch-main-66ff636,push,2026-01-09T09:21:44.148Z,2026-01-09T09:35:30.374Z,820.0,8.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89861154
89860762,success,davidor/contp-1188-deployment-informer-with-minimal-object,push,2026-01-09T09:17:37.019Z,2026-01-09T10:23:48.612Z,3915.0,73.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89860762
89858893,canceled,nschweitzer/no_exception,push,2026-01-09T09:15:15.547Z,2026-01-09T09:44:34.001Z,1697.0,104.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89858893
89858855,success,pgimalac/fix-test-duration-trimpath,push,2026-01-09T09:14:34.655Z,2026-01-09T10:24:49.048Z,4166.0,58.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89858855
89858782,success,pgimalac/fix-test-duration-trimpath,push,2026-01-09T09:13:30.138Z,2026-01-09T10:30:40.037Z,4573.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89858782
89858633,success,safchain/fix-dns-aaaa,push,2026-01-09T09:11:40.827Z,2026-01-09T10:32:37.497Z,4802.0,58.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89858633
89858473,success,mq-working-branch-main-d79e814,push,2026-01-09T09:09:25.567Z,2026-01-09T09:25:49.311Z,978.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89858473
89857993,failed,pgimalac/fix-test-duration-trimpath,push,2026-01-09T09:03:36.602Z,2026-01-09T09:55:35.321Z,3063.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89857993
